Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
C Header,src/bin/dwarfdump/dwarfdump-tt-table.h,dwarfdump-tt-table.h,1056,833,145,78,0,36734,454
C Header,src/bin/dwarfdump/dwarfdump-tt-ext-table.h,dwarfdump-tt-ext-table.h,33,14,14,5,0,1352,29
C Header,src/bin/dwarfdump/dwarfdump-ta-table.h,dwarfdump-ta-table.h,1545,1317,148,80,0,56314,564
C Header,src/bin/dwarfdump/dwarfdump-ta-ext-table.h,dwarfdump-ta-ext-table.h,91,62,24,5,0,4935,60
C,src/lib/libdwarf/dwarf_print_lines.c,dwarf_print_lines.c,1030,866,103,61,114,35777,708
C,src/lib/libdwarf/dwarf_names.c,dwarf_names.c,3723,3588,130,5,38,111414,2287
C,src/bin/dwarfdump/dwarf_names.c,dwarf_names.c,3667,3546,116,5,38,109328,2252
C,src/lib/libdwarf/dwarf_global.c,dwarf_global.c,1034,747,218,69,127,35320,653
C,src/lib/libdwarf/dwarf_form.c,dwarf_form.c,2096,1638,299,159,207,65123,1109
Plain Text,bugxml/data.txt,data.txt,1926,1746,0,180,0,65195,1203
