Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
TypeScript,lib/browser/api/web-contents.ts,web-contents.ts,707,575,50,82,156,25297,467
Markdown,docs/api/web-contents.md,web-contents.md,1975,1380,0,595,0,65320,1100
Plain Text,spec-main/fixtures/snapshots/proxy-window-open.snapshot.txt,proxy-window-open.snapshot.txt,172,172,0,0,0,3472,54
Markdown,docs/api/structures/ipc-main-invoke-event.md,ipc-main-invoke-event.md,6,5,0,1,0,354,6
Markdown,docs/api/structures/ipc-main-event.md,ipc-main-event.md,11,10,0,1,0,847,11
TypeScript Typings,typings/internal-electron.d.ts,internal-electron.d.ts,347,287,12,48,29,11841,250
TypeScript,spec-main/guest-window-manager-spec.ts,guest-window-manager-spec.ts,207,174,6,27,28,7185,130
C++,shell/common/gin_helper/event_emitter.cc,event_emitter.cc,80,61,5,14,8,2467,62
C Header,shell/browser/electron_navigation_throttle.h,electron_navigation_throttle.h,30,17,3,10,0,889,21
C++,shell/browser/electron_navigation_throttle.cc,electron_navigation_throttle.cc,70,52,5,13,7,2096,36
C Header,shell/browser/api/electron_api_web_contents.h,electron_api_web_contents.h,772,586,77,109,3,30568,613
C++,shell/browser/api/electron_api_web_contents.cc,electron_api_web_contents.cc,3751,3075,193,483,420,133297,2338
C++,shell/app/command_line_args.cc,command_line_args.cc,53,35,7,11,19,1239,40
TypeScript,spec-main/api-ipc-main-spec.ts,api-ipc-main-spec.ts,92,81,0,11,1,2759,54
TypeScript,spec-main/api-browser-window-spec.ts,api-browser-window-spec.ts,4463,3909,90,464,237,161599,1985
