Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
Autoconf,lib/util/util.exp.in,util.exp.in,178,178,0,0,0,3842,179
Autoconf,docs/sudoreplay.mdoc.in,sudoreplay.mdoc.in,489,485,4,0,23,13097,393
Autoconf,docs/sudoreplay.man.in,sudoreplay.man.in,547,543,4,0,23,13915,397
C,plugins/sudoers/sudoreplay.c,sudoreplay.c,1721,1385,178,158,428,48133,1148
Autoconf,docs/sudoers.mdoc.in,sudoers.mdoc.in,7537,7486,10,41,326,187380,4583
Autoconf,docs/sudoers.man.in,sudoers.man.in,8135,8084,10,41,326,192588,4575
C Header,include/sudo_lbuf.h,sudo_lbuf.h,62,33,22,7,0,2639,52
C Header,plugins/sudoers/auth/sudo_auth.h,sudo_auth.h,106,70,25,11,0,7674,94
C,plugins/sudoers/auth/sudo_auth.c,sudo_auth.c,557,397,102,58,80,15602,329
C,plugins/sudoers/auth/passwd.c,passwd.c,141,85,37,19,26,4154,98
C Header,plugins/sudoers/parse.h,parse.h,493,307,129,57,62,19148,364
C,plugins/sudoers/match.c,match.c,812,623,128,61,202,22582,447
C,plugins/sudoers/lookup.c,lookup.c,565,455,79,31,186,17591,381
C,lib/util/lbuf.c,lbuf.c,496,388,60,48,139,12373,301
C,lib/iolog/iolog_json.c,iolog_json.c,56,25,23,8,2,1715,45
C,lib/eventlog/eventlog.c,eventlog.c,1472,1192,124,156,402,42041,832
