Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
PHP,serendipity_config.inc.php,serendipity_config.inc.php,505,326,88,91,101,20610,338
PHP,serendipity_admin_image_selector.php,serendipity_admin_image_selector.php,306,285,4,17,13,12513,206
Smarty Template,templates/2k11/admin/overview.inc.tpl,overview.inc.tpl,143,131,0,12,28,10948,106
PHP,include/admin/images.inc.php,images.inc.php,818,671,33,114,152,40564,496
PHP,include/functions_trackbacks.inc.php,functions_trackbacks.inc.php,915,638,165,112,165,33760,516
PHP,include/functions_installer.inc.php,functions_installer.inc.php,1273,908,202,163,227,46340,747
PHP,include/functions_entries.inc.php,functions_entries.inc.php,1815,1269,297,249,343,80721,1103
Smarty Template,templates/2k11/admin/entries.tpl,entries.tpl,173,152,0,21,5,11680,112
PHP,comment.php,comment.php,242,207,11,24,57,9685,159
Smarty Template,templates/2k11/admin/category.inc.tpl,category.inc.tpl,205,177,0,28,13,11526,135
