Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
PHP,serendipity_config.inc.php,serendipity_config.inc.php,501,323,87,91,99,20550,336
PHP,serendipity_admin_image_selector.php,serendipity_admin_image_selector.php,306,285,4,17,13,12513,206
Smarty Template,templates/2k11/admin/overview.inc.tpl,overview.inc.tpl,150,134,0,16,21,10855,108
PHP,include/admin/images.inc.php,images.inc.php,805,666,30,109,153,40434,487
PHP,include/functions_trackbacks.inc.php,functions_trackbacks.inc.php,915,637,166,112,161,33656,516
PHP,include/functions_installer.inc.php,functions_installer.inc.php,1273,908,202,163,227,46340,747
PHP,include/functions_entries.inc.php,functions_entries.inc.php,1802,1278,279,245,353,80120,1091
Smarty Template,templates/2k11/admin/entries.tpl,entries.tpl,173,152,0,21,5,11680,112
PHP,comment.php,comment.php,242,207,11,24,57,9685,159
Smarty Template,templates/2k11/admin/category.inc.tpl,category.inc.tpl,205,177,0,28,13,11526,135
